1	1	46.1	46.7
1	1	43.0	39.0
1	1	45.0	24.0
1	1	51.5	15.5
1	1	61.0	11.5
1	1	75.0	9.5
1	1	86.0	10.307
1	2	86.0	-11.5
1	2	79.0	-8.0
1	2	76.0	-8.2
1	2	74.0	-10.0
1	3	71.0	-10.73
1	3	68.0	-9.0
1	3	60.0	-14.0
1	3	50.0	-25.0
1	3	47.0	-30.0
1	3	36.0	-31.0
1	3	25.25	-28.0
2	1	83.2	11.9
2	1	67.2	10.0
2	1	59.0	10.7
2	1	48.5	15.5
2	1	44.5	24.0
2	1	47.3	47.2	
